"Category","Item","Retailer","Shelf_Price","Price_per_unit","Unit","Date"
"Fresh_Beef","ASDA Farm Stores Beef Casserole Steak by Weight ","ASDA",1.68,8.39,"Kg",2019-01-14
"Fresh_Beef","ASDA Butcher's Selection British Fatted Beef Joint by Weight ","ASDA",9.5,9.5,"Kg",2019-01-14
"Fresh_Beef","ASDA Butcher's Selection Organic Beef Joint by Weight ","ASDA",12.96,12.96,"Kg",2019-01-14
"Fresh_Beef","ASDA Butcher's Selection British Sirloin Steak by Weight ","ASDA",8.1,16.2,"Kg",2019-01-14
"Fresh_Beef","ASDA Extra Special British Aberdeen Angus Sirloin Steak ","ASDA",5,22.03,"Kg",2019-01-14
"Fresh_Beef","ASDA Extra Special 28 Day Matured Beef Rump Steak ","ASDA",6,18.46,"Kg",2019-01-14
"Fresh_Beef","ASDA Extra Special British Aberdeen Angus Fillet Steak by Weight ","ASDA",6.8,34,"Kg",2019-01-14
"Fresh_Beef","ASDA Butcher's Selection British Ribeye Steak by Weight ","ASDA",8.12,16.24,"Kg",2019-01-14
"Fresh_Beef","Iceland Butcher's Market British Beef Frying Steak ","Iceland",4,8,"Kg",2019-01-14
"Fresh_Beef","Iceland Butcher's Market Beef Topside Joint ","Iceland",6.5,10.83,"Kg",2019-01-14
"Fresh_Beef","Iceland Butcher's Market British Beef Rump Steak ","Iceland",3,13.22,"Kg",2019-01-14
"Fresh_Beef","Iceland Butcher's Market British Beef Sirloin Steak ","Iceland",3,17.65,"Kg",2019-01-14
"Fresh_Beef","Iceland The Butcher's Market Everyday Rump Steaks ","Iceland",5,11.01,"Kg",2019-01-14
"Fresh_Beef","Iceland Luxury Matured Fillet Steak ","Iceland",4.5,26.47,"Kg",2019-01-14
"Fresh_Beef","Morrisons Stewing Shin of Beef ","Morrisons",4,8,"Kg",2019-01-14
"Fresh_Beef","Morrisons Rump Steaks ","Morrisons",7.5,13.37,"Kg",2019-01-14
"Fresh_Beef","Morrisons Beef Sirloin Steak ","Morrisons",4,17.78,"Kg",2019-01-14
"Fresh_Beef","Morrisons Lean Diced Casserole Steak ","Morrisons",4.5,9,"Kg",2019-01-14
"Fresh_Beef","Morrisons Market Street Beef Sizzle Steak ","Morrisons",4,10.53,"Kg",2019-01-14
"Fresh_Beef","Morrisons British Beef Rump Steak ","Morrisons",4,16,"Kg",2019-01-14
"Fresh_Beef","Morrisons Beef Flat Iron Steak ","Morrisons",4.08,10.2,"Kg",2019-01-14
"Fresh_Beef","Morrisons Beef Frying Steak ","Morrisons",3.03,11.02,"Kg",2019-01-14
"Fresh_Beef","Morrisons British Beef Rump Steak ","Morrisons",4.95,15,"Kg",2019-01-14
"Fresh_Beef","Morrisons Lean Diced Casserole Steak ","Morrisons",3.17,8.33,"Kg",2019-01-14
"Fresh_Beef","Morrisons British Rib Eye Steak ","Morrisons",4,17.78,"Kg",2019-01-14
"Fresh_Beef","Morrisons British Fillet Steak ","Morrisons",4.65,31,"Kg",2019-01-14
"Fresh_Beef","Morrisons The Best Beef Braising Steak ","Morrisons",3.2,10,"Kg",2019-01-14
"Fresh_Beef","Morrisons British Beef Medallion Steaks ","Morrisons",4,11.76,"Kg",2019-01-14
"Fresh_Beef","Morrisons Beef Sirloin Steak ","Morrisons",7,17.5,"Kg",2019-01-14
"Fresh_Beef","Morrisons The Best Traditional British Beef Fillet Steak ","Morrisons",7.35,35,"Kg",2019-01-14
"Fresh_Beef","Morrisons Market Street British Bavette Steak ","Morrisons",4.08,11.66,"Kg",2019-01-14
"Fresh_Beef","Morrisons Beef Denver Steak ","Morrisons",3.81,12.7,"Kg",2019-01-14
"Fresh_Beef","Morrisons Lean Diced Casserole Steak ","Morrisons",6,8,"Kg",2019-01-14
"Fresh_Beef","Morrisons Beef Sirloin Steak Thick Cut ","Morrisons",7.99,19.25,"Kg",2019-01-14
"Fresh_Beef","Morrisons Beef Ribeye Steak Thick Cut ","Morrisons",8.8,20,"Kg",2019-01-14
"Fresh_Beef","Morrisons The Best Traditional British Rib Eye Steak ","Morrisons",7,25,"Kg",2019-01-14
"Fresh_Beef","Morrisons Beef Ribeye Steak ","Morrisons",6.6,20,"Kg",2019-01-14
"Fresh_Beef","Waitrose Aberdeen Angus Beef Frying Steak ","Ocado",4.5,15,"Kg",2019-01-14
"Fresh_Beef","Ocado Beef Rump Steak ","Ocado",2.91,14.92,"Kg",2019-01-14
"Fresh_Beef","Essential Waitrose British Beef Rump Steak ","Ocado",3.5,15.22,"Kg",2019-01-14
"Fresh_Beef","Waitrose Aberdeen Angus Beef Rump Steak ","Ocado",4,20,"Kg",2019-01-14
"Fresh_Beef","Waitrose British Beef Short Ribs ","Ocado",4.59,5.32,"Kg",2019-01-14
"Fresh_Beef","Essential Waitrose British Beef Frying Steak ","Ocado",4,11.76,"Kg",2019-01-14
"Fresh_Beef","Essential Waitrose British Beef Sirloin Steak ","Ocado",4,26.67,"Kg",2019-01-14
"Fresh_Beef","Waitrose Aberdeen Angus Beef Short Ribs ","Ocado",2.62,7.49,"Kg",2019-01-14
"Fresh_Beef","Ocado Beef Rolled Brisket Slow Roasting Joint ","Ocado",6.75,9,"Kg",2019-01-14
"Fresh_Beef","Eden Beef Rump Steaks ","Ocado",9,12.66,"Kg",2019-01-14
"Fresh_Beef","Waitrose Beef Bavette Steaks ","Ocado",4.55,13.96,"Kg",2019-01-14
"Fresh_Beef","Eden Beef Sirloin Steaks ","Ocado",9.99,20.99,"Kg",2019-01-14
"Fresh_Beef","Essential Waitrose British Beef Bone in Sirloin Steak ","Ocado",5.25,23.13,"Kg",2019-01-14
"Fresh_Beef","Ocado Gold Angus Beef Ribeye Steak ","Ocado",10.9,24.01,"Kg",2019-01-14
"Fresh_Beef","Waitrose Duchy Organic Beef Roasting Joint ","Ocado",11.2,16,"Kg",2019-01-14
"Fresh_Beef","Pure Irish Organic Sirloin Steaks ","Ocado",12,28.57,"Kg",2019-01-14
"Fresh_Beef","Ocado Beef Roasting Joint ","Ocado",15,12,"Kg",2019-01-14
"Fresh_Beef","Daylesford Organic Beef Brisket Joint ","Ocado",16,13.33,"Kg",2019-01-14
"Fresh_Beef","Ocado Beef Fillet Steak ","Ocado",6.47,32.35,"Kg",2019-01-14
"Fresh_Beef","Brookfield Platinum Whole Beef Fillet ","Ocado",45,37.5,"Kg",2019-01-14
"Fresh_Beef","Ocado Beef Frying Steak Thin Cut ","Ocado",3.78,12.6,"Kg",2019-01-14
"Fresh_Beef","Brookfield Farm Osso Bucco ","Ocado",6.25,18.38,"Kg",2019-01-14
"Fresh_Beef","Daylesford Organic Minute Steak ","Ocado",7.5,22.06,"Kg",2019-01-14
"Fresh_Beef","Essential Waitrose British Beef Topside Roast ","Ocado",14.4,11.08,"Kg",2019-01-14
"Fresh_Beef","Eden Beef Rump Joint ","Ocado",33.98,16.99,"Kg",2019-01-14
"Fresh_Beef","Ocado Gold Angus Beef Sirloin Steak ","Ocado",10.22,22.51,"Kg",2019-01-14
"Fresh_Beef","Haloodies Beef Fillet Steak Halal ","Ocado",13.99,45.42,"Kg",2019-01-14
"Fresh_Beef","Packington Free Range Pork Loin Steaks ","Ocado",5.69,16.74,"Kg",2019-01-14
"Fresh_Beef","Ocado Gold Angus Beef Fillet Steak ","Ocado",13.75,35.99,"Kg",2019-01-14
"Fresh_Beef","Waitrose Duchy Organic British Beef Fillet Steak ","Ocado",11,45.64,"Kg",2019-01-14
"Fresh_Beef","Pure Irish Organic Rump Steaks ","Ocado",10,22.22,"Kg",2019-01-14
"Fresh_Beef","Waitrose 1 Côte de Boeuf Bone in Rib Eye ","Ocado",20.99,29.99,"Kg",2019-01-14
"Fresh_Beef","Brookfield Platinum Beef Fillet Steak ","Ocado",9.99,37.64,"Kg",2019-01-14
"Fresh_Beef","Essential Waitrose British Beef Topside Roast ","Ocado",9.01,15.02,"Kg",2019-01-14
"Fresh_Beef","Ocado Gold Angus Beef Rump Steak ","Ocado",9.25,18.5,"Kg",2019-01-14
"Fresh_Beef","Daylesford Organic Beef Chuck Steak ","Ocado",7.99,15.98,"Kg",2019-01-14
"Fresh_Beef","Pure Irish Organic Beef Carvery Joint ","Ocado",16,13.79,"Kg",2019-01-14
"Fresh_Beef","Daylesford Organic Beef Shin ","Ocado",7.99,15.98,"Kg",2019-01-14
"Fresh_Beef","Brookfield Platinum Beef Chateaubriand ","Ocado",32,45.71,"Kg",2019-01-14
"Fresh_Beef","Daylesford Organic Sirloin Steak ","Ocado",11.5,33.82,"Kg",2019-01-14
"Fresh_Beef","Waitrose Aberdeen Angus Beef Brisket ","Ocado",15.59,10.39,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Beef Rump Steak ","Sainsburys",2.8,12.44,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Extra Lean Casserole Beef Steak ","Sainsburys",4.25,10.63,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Beef Silverside Steak ","Sainsburys",2.15,12.29,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Beef Sirloin Steak ","Sainsburys",4.5,18.89,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Beef Silverside Steak ","Sainsburys",3.75,10.71,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's 21 Day Matured Slow Beef Roast ","Sainsburys",9.92,8,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Large Unfatted Topside/Top Rump Beef Roasting Joint ","Sainsburys",8.06,6.5,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Beef Brisket ","Sainsburys",14.45,8.5,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Fatted Beef Roasting Joint ","Sainsburys",5.5,11,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Flat Iron Steak ","Sainsburys",3.5,15.56,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Organic Beef Roasting Joint ","Sainsburys",7.5,12.5,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Extra Lean Beef Roasting Joint ","Sainsburys",6.5,13,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's British Exra Lean Beef Escalopes ","Sainsburys",4.2,14,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Organic Beef Sirloin Steak ","Sainsburys",5.75,25.56,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's 21 Day Matured Ribeye Steak ","Sainsburys",4.5,20,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's 21 Day Matured Beef Medallion Steak ","Sainsburys",5.25,15.44,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Taste the Difference Beef Rump Steak ","Sainsburys",3.7,16.44,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Taste the Difference Beef Sirloin Steak ","Sainsburys",5.5,24.44,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's 21 Day Matured Beef Fillet Steak ","Sainsburys",4.9,28.82,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Beef Boneless Rib Roast ","Sainsburys",14.56,14.56,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Beef Fillet Steak ","Sainsburys",9.45,31.5,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's 21 Day Matured Thin Cut Sirloin Steak ","Sainsburys",3.25,20.97,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Organic 30 Day Matured Ribeye Steak ","Sainsburys",5.75,25.56,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Taste the Difference Beef Roasting Joint ","Sainsburys",7,14,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Taste the Difference 30 Day Matured Ribeye Steak ","Sainsburys",5.35,23.78,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Taste the Difference 30 Day Matured Fillet Steak ","Sainsburys",5.9,34.71,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Taste the Difference 30 Day Matured British Beef Roasting Joint ","Sainsburys",14.88,12,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Taste the Difference 30 Day Matured British Beef Slow Roasting Joint ","Sainsburys",14.26,11.5,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Taste the Difference Beef Fillet Steak ","Sainsburys",12.24,36,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Taste the Difference 30 Day Matured Thin Cut Sirloin Steak ","Sainsburys",3.6,23.23,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Organic Beef Rump Steak ","Sainsburys",5.25,23.33,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Taste the Difference Picanha Steak ","Sainsburys",4.75,21.11,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Organic 30 Day Matured Fillet Steak ","Sainsburys",6,35.29,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Taste the Difference Bone-In Rib Eye Steak ","Sainsburys",22,22,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Taste the Difference Bone-In Sirloin Steak ","Sainsburys",20,20,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Taste the Difference Veal Escalope ","Sainsburys",8.5,34,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Taste the Difference Veal Roasting Joint ","Sainsburys",25,25,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Taste the Difference Veal Rump Steak ","Sainsburys",6.5,38.24,"Kg",2019-01-14
"Fresh_Beef","Sainsbury's Taste the Difference Veal Sirloin Steak ","Sainsburys",7.5,44.12,"Kg",2019-01-14
"Fresh_Beef","Tesco Rump Steak ","Tesco",3.8,12.94,"Kg",2019-01-14
"Fresh_Beef","Tesco Sirloin Steak ","Tesco",3.8,16.81,"Kg",2019-01-14
"Fresh_Beef","Tesco Boswell Farms Carvery Beef Joint ","Tesco",5.99,5.99,"Kg",2019-01-14
"Fresh_Beef","Tesco Boswell Farms Thin Cut Beef Steak ","Tesco",3.28,8.3,"Kg",2019-01-14
"Fresh_Beef","Tesco Boswell Farms Beef Medallion Steak ","Tesco",2.85,8.38,"Kg",2019-01-14
"Fresh_Beef","Tesco Beef Brisket ","Tesco",5.4,9,"Kg",2019-01-14
"Fresh_Beef","Tesco Silverside Beef Joint ","Tesco",6,12,"Kg",2019-01-14
"Fresh_Beef","Tesco Boswell Farms Casserole Steak ","Tesco",3.29,8.23,"Kg",2019-01-14
"Fresh_Beef","Tesco Boswell Farms Rump Steak ","Tesco",2.34,10.31,"Kg",2019-01-14
"Fresh_Beef","Tesco Boswell Farms Sirloin Steak ","Tesco",2.59,13.28,"Kg",2019-01-14
"Fresh_Beef","Tesco Boswell Farms Ribeye Steak ","Tesco",3,15.38,"Kg",2019-01-14
"Fresh_Beef","Tesco Counter British Beef Brisket Joint ","Tesco",5.7,7.13,"Kg",2019-01-14
"Fresh_Beef","Tesco Beef Roasting Joint with Basting Fat ","Tesco",11,11,"Kg",2019-01-14
"Fresh_Beef","Tesco British Beef Sirloin Steak ","Tesco",7.5,16.52,"Kg",2019-01-14
"Fresh_Beef","Tesco Finest British Beef Rump Steak ","Tesco",3.8,19,"Kg",2019-01-14
"Fresh_Beef","Tesco Beef Top Rump Roasting Joint with Basting Fat ","Tesco",6.9,11.5,"Kg",2019-01-14
"Fresh_Beef","Tesco British Beef Fillet Steak ","Tesco",5.5,32.35,"Kg",2019-01-14
"Fresh_Beef","Tesco Counter Beef Sirloin Joint ","Tesco",2.68,13.4,"Kg",2019-01-14
"Fresh_Beef","Tesco Counter British Beef Ribeye ","Tesco",2.85,14.25,"Kg",2019-01-14
"Fresh_Beef","Tesco British Beef Ribeye Steak ","Tesco",4.5,19.82,"Kg",2019-01-14
"Fresh_Beef","Tesco Deli Counter Beef Fillet ","Tesco",3.72,31,"Kg",2019-01-14
"Fresh_Beef","Tesco Finest Beef Roasting Joint ","Tesco",8.1,13.5,"Kg",2019-01-14
"Fresh_Beef","Tesco Deli Counter Beef Rump Steak ","Tesco",3.18,15.9,"Kg",2019-01-14
"Fresh_Beef","Tesco Organic Beef Rump Steak ","Tesco",3.4,20,"Kg",2019-01-14
"Fresh_Beef","Tesco Organic Roasting Joint ","Tesco",11.7,13,"Kg",2019-01-14
"Fresh_Beef","Tesco Counter British Beef Fillet ","Tesco",2.95,29.5,"Kg",2019-01-14
"Fresh_Beef","Tesco British Beef Rump Steaks ","Tesco",7.5,13.24,"Kg",2019-01-14
"Fresh_Beef","Tesco Finest British Beef Rump Steak ","Tesco",6.47,18.49,"Kg",2019-01-14
"Fresh_Beef","Tesco Finest Beef Ribeye Steak ","Tesco",6.48,24,"Kg",2019-01-14
"Fresh_Beef","Tesco Finest British Beef Fillet Steak ","Tesco",7.2,36,"Kg",2019-01-14
"Fresh_Beef","Tesco Finest British Sirloin Steak ","Tesco",4.6,23,"Kg",2019-01-14
"Fresh_Beef","Tesco Finest British Beef Sirloin Steak ","Tesco",7.88,22.51,"Kg",2019-01-14
"Fresh_Beef","Tesco Boswell Farms Beef Steak ","Tesco",2.49,10.97,"Kg",2019-01-14
"Fresh_Beef","Tesco Organic Beef Ribeye Steak ","Tesco",4.9,24.5,"Kg",2019-01-14
"Fresh_Beef","Tesco Organic Beef Sirloin Steak ","Tesco",5.34,26.7,"Kg",2019-01-14
"Fresh_Beef","Tesco Finest Aberdeen Angus Cote de Boeuf ","Tesco",12,24,"Kg",2019-01-14
"Fresh_Beef","Tesco Finest Aberdeen Angus Dry Aged Ribeye Steak ","Tesco",7.7,35,"Kg",2019-01-14
"Prepared_Beef","ASDA Beef Joint with Onion Gravy ","ASDA",4,8,"Kg",2019-01-14
"Prepared_Beef","ASDA Bourbon Beef Brisket ","ASDA",4,10,"Kg",2019-01-14
"Prepared_Beef","ASDA Slow Cooked Beef Brisket in Stout Gravy ","ASDA",3.25,10.8,"Kg",2019-01-14
"Prepared_Beef","ASDA Oak Smoked Boneless Beef Ribs with Bourbon Sauce ","ASDA",4,10.8,"Kg",2019-01-14
"Prepared_Beef","ASDA Ready to Eat Texas BBQ Steak Slices ","ASDA",2.5,13.3,"Kg",2019-01-14
"Prepared_Beef","ASDA Butcher's Selection British Beef Roasting Joint with Salt & Pepper Rub by Weight ","ASDA",5.91,11.4,"Kg",2019-01-14
"Prepared_Beef","ASDA Oak Smoked Beef Burnt Ends with Bourbon Sauce ","ASDA",4,12.1,"Kg",2019-01-14
"Prepared_Beef","ASDA Low & Slow Oak Smoked Beef Brisket with BBQ Sauce ","ASDA",4.5,9,"Kg",2019-01-14
"Prepared_Beef","Iceland Butcher's Market Peppered Beef Grillsteaks ","Iceland",2,5,"Kg",2019-01-14
"Prepared_Beef","Iceland World Famous Braised Steak in a Rich Onion Gravy ","Iceland",2.5,7.14,"Kg",2019-01-14
"Prepared_Beef","Iceland The Butchers Market British Beef Ranch Steaks with Peppercorn Sauce ","Iceland",4,13.3,"Kg",2019-01-14
"Prepared_Beef","Morrisons Market St Pastrami Style Brisket Joint ","Morrisons",7.25,10,"Kg",2019-01-14
"Prepared_Beef","Morrisons Market St Salt & Pepper Rump Joint ","Morrisons",9.42,13,"Kg",2019-01-14
"Prepared_Beef","The Juicy Meat Co. Thin Sirloin Steaks Deep South Style ","Ocado",5.19,19.2,"Kg",2019-01-14
"Prepared_Beef","Waitrose Slow Cooked Salt Beef ","Ocado",5,11.4,"Kg",2019-01-14
"Prepared_Beef","Waitrose Easy to Cook Beef Encroute with Blue Cheese ","Ocado",4.19,11.3,"Kg",2019-01-14
"Prepared_Beef","TGI Friday's Bourbon BBQ Rack of Pork Ribs ","Ocado",5.5,8.13,"Kg",2019-01-14
"Prepared_Beef","Waitrose Top Rump Joint with Horseradish Butter ","Ocado",8.99,17,"Kg",2019-01-14
"Prepared_Beef","Kings of Low & Slow Beef Joint in Gravy ","Ocado",5.5,13.5,"Kg",2019-01-14
"Prepared_Beef","Waitrose Beef Flat Iron Steak with Peppercorn Butter ","Ocado",8,21.1,"Kg",2019-01-14
"Prepared_Beef","Ocado Sirloin Steaks with Garlic Butter ","Ocado",7.59,20.1,"Kg",2019-01-14
"Prepared_Beef","Seven Chinese Hoisin Slow Cooked Beef Lean Cuts ","Ocado",2.29,65.4,"Kg",2019-01-14
"Prepared_Beef","Seven Mexican Fajita Slow Cooked Beef Lean Cuts ","Ocado",2.29,65.4,"Kg",2019-01-14
"Prepared_Beef","The Juicy Meat Co. 5% Fat Beef Mince with Sofrito ","Ocado",6.49,5.37,"Kg",2019-01-14
"Prepared_Beef","Gilbert's Kosher Salt Beef Brisket ","Ocado",25.52,16,"Kg",2019-01-14
"Prepared_Beef","Sainsbury's Just Cook Beef Steaks with Garlic Butter ","Sainsburys",4,10.6,"Kg",2019-01-14
"Prepared_Beef","Sainsbury's Just Cook Beef Steak with Peppercorns ","Sainsburys",4,10.8,"Kg",2019-01-14
"Prepared_Beef","Sainsbury's Just Cook Small Beef Topside Joint with Rich Beef Gravy ","Sainsburys",5,13.5,"Kg",2019-01-14
"Prepared_Beef","Sainsbury's 21 Day Matured British Beef Rump Steak with Garlic & Herb Butter ","Sainsburys",3.5,14.3,"Kg",2019-01-14
"Prepared_Beef","Sainsbury's Boneless Beef Ribs with BBQ Sauce ","Sainsburys",5,9.71,"Kg",2019-01-14
"Prepared_Beef","Sainsbury's 21 Day Matured British Beef Topside Joint with Salt & Pepper Seasoning ","Sainsburys",4,10.7,"Kg",2019-01-14
"Prepared_Beef","Sainsbury's Slow Cook Beef Brisket with BBQ Sauce ","Sainsburys",5,11.4,"Kg",2019-01-14
"Prepared_Beef","Sainsbury's Butcher's Choice British Beef Grill Steaks ","Sainsburys",1.75,5.15,"Kg",2019-01-14
"Prepared_Beef","Sainsbury's Slow Cooked British Beef Brisket with Rich Meaty Gravy ","Sainsburys",6,12.8,"Kg",2019-01-14
"Prepared_Beef","Tesco Roast Beef Pieces ","Tesco",3,16.7,"Kg",2019-01-14
"Prepared_Beef","Tesco Fajita Beef Pieces ","Tesco",3,16.7,"Kg",2019-01-14
"Prepared_Beef","Tesco Slow Cooked Beef Joint with Gravy ","Tesco",3.5,9.21,"Kg",2019-01-14
"Prepared_Beef","Denny Fire & Smoke Beef Burnt Ends ","Tesco",1.5,15,"Kg",2019-01-14
"Prepared_Beef","Tesco Salt & Pepper Pulled Beef ","Tesco",3,16.7,"Kg",2019-01-14
"Prepared_Beef","Tesco Pork Loin Steaks with Garlic Crumb & Garlic Butter ","Tesco",3.75,9.38,"Kg",2019-01-14
"Prepared_Beef","Tesco Finest Ranch Steaks with Garlic & Herb Butter ","Tesco",6,19.6,"Kg",2019-01-14
"Prepared_Beef","Tesco Finest Rump Joint with Cornish Sea Salt & Pepper ","Tesco",7.35,14.7,"Kg",2019-01-14
"Prepared_Beef","Tesco Beef En Croute ","Tesco",5,14.7,"Kg",2019-01-14
"Plain_Yogurt","Brooklea Fat Free Natural Yogurt ","Aldi",0.68,1.36,"Kg",2019-01-14
"Plain_Yogurt","Brooklea Natural Greek Style Yogurt ","Aldi",0.68,1.36,"Kg",2019-01-14
"Plain_Yogurt","Brooklea Low Fat Natural Yogurt ","Aldi",0.72,1.44,"Kg",2019-01-14
"Plain_Yogurt","Brooklea 0% Fat Greek Style Yogurt ","Aldi",1.39,2.78,"Kg",2019-01-14
"Plain_Yogurt","Brooklea Authentic Greek Yogurt ","Aldi",1.39,2.78,"Kg",2019-01-14
"Plain_Yogurt","ASDA Greek Style Yogurt ","ASDA",0.8,1.6,"Kg",2019-01-14
"Plain_Yogurt","Lancashire Farm Natural Bio Yogurt ","ASDA",1.4,1,"Kg",2019-01-14
"Plain_Yogurt","ASDA Smartprice Low Fat Natural Yogurt ","ASDA",0.45,0.9,"Kg",2019-01-14
"Plain_Yogurt","Lancashire Farm Fat Free Natural Yogurt ","ASDA",1.4,1,"Kg",2019-01-14
"Plain_Yogurt","ASDA Fat Free Greek Style Yogurt ","ASDA",0.8,1.6,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Natural Probiotic Yogurt ","ASDA",2.75,2.75,"Kg",2019-01-14
"Plain_Yogurt","Arla Skyr Icelandic Style Yogurt Simply Natural ","ASDA",1.6,3.56,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 0% Fat Authentic Greek Yoghurt ","ASDA",2.75,5.5,"Kg",2019-01-14
"Plain_Yogurt","Onken Natural Biopot Yogurt ","ASDA",2,2,"Kg",2019-01-14
"Plain_Yogurt","Onken Natural Set Biopot Yogurt ","ASDA",1.3,2.6,"Kg",2019-01-14
"Plain_Yogurt","ASDA Authentic Greek Yogurt ","ASDA",1.55,3.1,"Kg",2019-01-14
"Plain_Yogurt","Lancashire Farm Greek Style Luxury Yogurt ","ASDA",2,1.5,"Kg",2019-01-14
"Plain_Yogurt","ASDA Fat Free Natural Probiotic Yogurt ","ASDA",0.8,1.6,"Kg",2019-01-14
"Plain_Yogurt","ASDA Greek Style Natural Yogurt ","ASDA",1.65,1.65,"Kg",2019-01-14
"Plain_Yogurt","Onken Natural Set Biopot Yogurt ","ASDA",2,2,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 0% Fat Authentic Greek Yoghurt ","ASDA",1,2.94,"Kg",2019-01-14
"Plain_Yogurt","ASDA Fat Free Greek Style Yogurt ","ASDA",0.6,3,"Kg",2019-01-14
"Plain_Yogurt","ASDA Greek Style Yogurt ","ASDA",0.6,3,"Kg",2019-01-14
"Plain_Yogurt","ASDA Fat Free Greek Yogurt ","ASDA",1.55,3.1,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Natural Probiotic Yogurt ","ASDA",1.6,3.2,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 0% Fat Authentic Greek Yoghurt ","ASDA",4.45,4.45,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 5% Fat Authentic Greek Yoghurt ","ASDA",2.75,5.5,"Kg",2019-01-14
"Plain_Yogurt","Pakeeza Henna Very Low Fat Natural Live Set Yogurt ","ASDA",0.97,0.97,"Kg",2019-01-14
"Plain_Yogurt","Arla Skyr Icelandic Style Yogurt Simply Natural ","ASDA",2.25,2.25,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Fat Free Natural Probiotic Yogurt ","ASDA",1.6,3.2,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Natural Probiotic Yogurt ","ASDA",0.7,4,"Kg",2019-01-14
"Plain_Yogurt","Muller Quark Yogurt - Plain ","ASDA",1,6.67,"Kg",2019-01-14
"Plain_Yogurt","Danone Light & Free Skyr Icelandic Style Yogurt - Playfully Plain ","ASDA",1,6.67,"Kg",2019-01-14
"Plain_Yogurt","Pakeeza Live Set Natural Yogurt ","ASDA",0.62,1.46,"Kg",2019-01-14
"Plain_Yogurt","ASDA Natural Set Yogurt ","ASDA",1,2,"Kg",2019-01-14
"Plain_Yogurt","ASDA Lactose Free Greek Yogurt ","ASDA",1,2.22,"Kg",2019-01-14
"Plain_Yogurt","ASDA Authentic Greek Yogurt ","ASDA",0.8,4.71,"Kg",2019-01-14
"Plain_Yogurt","ASDA Low Fat Natural Yogurt ","ASDA",1.7,1.7,"Kg",2019-01-14
"Plain_Yogurt","Lancashire Farm Natural Bio Yogurt ","ASDA",1,2,"Kg",2019-01-14
"Plain_Yogurt","Onken 0% Fat Natural Biopot Yogurt ","ASDA",2,2,"Kg",2019-01-14
"Plain_Yogurt","Muller White Velvet Greek Style Yogurt - Original ","ASDA",1,2.22,"Kg",2019-01-14
"Plain_Yogurt","ASDA Fat Free Greek Style Yogurts ","ASDA",1,2.5,"Kg",2019-01-14
"Plain_Yogurt","Onken Fat Free Natural Biopot Yogurt ","ASDA",1.3,2.89,"Kg",2019-01-14
"Plain_Yogurt","ASDA Low Fat Natural Yogurt ","ASDA",0.6,3,"Kg",2019-01-14
"Plain_Yogurt","ASDA Fat Free Greek Yogurt ","ASDA",0.8,4.71,"Kg",2019-01-14
